id_aluno,nome_aluno,turma,trimestre,data,ano_letivo,disciplina,nota,faltas
d3cb7833,Eduardo,3,2,2025-06-01,1,Matemática,3.2,0.97
d3cb7833,Eduardo,3,2,2025-06-28,1,Física,4.16,0.01
d3cb7833,Eduardo,3,2,2025-06-04,1,Química,3.74,0.9
d3cb7833,Eduardo,3,2,2025-06-20,1,Biologia,4.76,0.77
d3cb7833,Eduardo,3,2,2025-06-16,1,Português,7.31,0.34
d3cb7833,Eduardo,3,2,2025-06-21,1,História,6.72,0.76
d3cb7833,Eduardo,3,2,2025-06-20,1,Geografia,6.2,0.36
d3cb7833,Eduardo,3,2,2025-06-25,1,Filosofia,5.08,0.78
d3cb7833,Eduardo,3,2,2025-06-24,1,Sociologia,7.89,0.22
d3cb7833,Eduardo,3,2,2025-06-17,1,Inglês,8.83,0.46
d3cb7833,Eduardo,3,3,2025-09-13,1,Matemática,8.26,0.35
d3cb7833,Eduardo,3,3,2025-09-10,1,Física,7.92,0.95
d3cb7833,Eduardo,3,3,2025-09-15,1,Química,3.67,0.95
d3cb7833,Eduardo,3,3,2025-09-20,1,Biologia,2.51,0.4
d3cb7833,Eduardo,3,3,2025-09-07,1,Português,7.65,0.62
d3cb7833,Eduardo,3,3,2025-09-19,1,História,8.01,0.86
d3cb7833,Eduardo,3,3,2025-09-05,1,Geografia,8.65,0.2
d3cb7833,Eduardo,3,3,2025-09-01,1,Filosofia,2.97,0.04
d3cb7833,Eduardo,3,3,2025-09-05,1,Sociologia,2.54,0.0
d3cb7833,Eduardo,3,3,2025-09-09,1,Inglês,6.22,0.13
b8d9a93d,Otávio,3,1,2025-03-12,1,Matemática,1.67,0.22
b8d9a93d,Otávio,3,1,2025-03-09,1,Física,7.96,0.78
b8d9a93d,Otávio,3,1,2025-03-24,1,Química,5.38,0.57
b8d9a93d,Otávio,3,1,2025-03-20,1,Biologia,3.28,0.82
b8d9a93d,Otávio,3,1,2025-03-11,1,Português,7.3,0.93
b8d9a93d,Otávio,3,1,2025-03-19,1,História,6.62,0.57
b8d9a93d,Otávio,3,1,2025-03-10,1,Geografia,8.18,0.34
b8d9a93d,Otávio,3,1,2025-03-18,1,Filosofia,0.7,0.68
b8d9a93d,Otávio,3,1,2025-03-02,1,Sociologia,1.52,0.64
b8d9a93d,Otávio,3,1,2025-03-01,1,Inglês,1.45,0.81
b8d9a93d,Otávio,3,2,2025-06-12,1,Matemática,1.96,0.82
b8d9a93d,Otávio,3,2,2025-06-21,1,Física,2.42,0.58
b8d9a93d,Otávio,3,2,2025-06-17,1,Química,6.46,0.33
b8d9a93d,Otávio,3,2,2025-06-02,1,Biologia,3.41,0.24
b8d9a93d,Otávio,3,2,2025-06-06,1,Português,6.91,0.89
b8d9a93d,Otávio,3,2,2025-06-18,1,História,5.44,0.42
b8d9a93d,Otávio,3,2,2025-06-18,1,Geografia,8.31,0.88
b8d9a93d,Otávio,3,2,2025-06-14,1,Filosofia,9.79,0.98
b8d9a93d,Otávio,3,2,2025-06-07,1,Sociologia,7.3,0.49
b8d9a93d,Otávio,3,2,2025-06-08,1,Inglês,4.82,0.6
b8d9a93d,Otávio,3,3,2025-09-28,1,Matemática,4.57,0.82
b8d9a93d,Otávio,3,3,2025-09-12,1,Física,0.14,0.3
b8d9a93d,Otávio,3,3,2025-09-01,1,Química,8.43,0.42
b8d9a93d,Otávio,3,3,2025-09-26,1,Biologia,6.25,0.37
b8d9a93d,Otávio,3,3,2025-09-15,1,Português,6.95,0.87
b8d9a93d,Otávio,3,3,2025-09-10,1,História,0.15,0.02
b8d9a93d,Otávio,3,3,2025-09-12,1,Geografia,1.46,0.59
b8d9a93d,Otávio,3,3,2025-09-19,1,Filosofia,3.18,0.51
b8d9a93d,Otávio,3,3,2025-09-14,1,Sociologia,4.9,0.53
b8d9a93d,Otávio,3,3,2025-09-07,1,Inglês,6.2,0.62
136e881b,Otávio,3,1,2025-03-21,1,Matemática,3.79,0.65
136e881b,Otávio,3,1,2025-03-03,1,Física,6.26,0.58
136e881b,Otávio,3,1,2025-03-19,1,Química,4.59,0.54
136e881b,Otávio,3,1,2025-03-06,1,Biologia,9.76,0.23
136e881b,Otávio,3,1,2025-03-28,1,Português,3.23,0.17
136e881b,Otávio,3,1,2025-03-22,1,História,7.47,0.88
136e881b,Otávio,3,1,2025-03-25,1,Geografia,4.94,0.06
136e881b,Otávio,3,1,2025-03-14,1,Filosofia,4.76,0.14
136e881b,Otávio,3,1,2025-03-15,1,Sociologia,6.61,0.04
136e881b,Otávio,3,1,2025-03-16,1,Inglês,9.31,0.75
136e881b,Otávio,3,2,2025-06-06,1,Matemática,7.73,0.52
136e881b,Otávio,3,2,2025-06-14,1,Física,0.7,0.69
136e881b,Otávio,3,2,2025-06-28,1,Química,8.66,0.67
136e881b,Otávio,3,2,2025-06-02,1,Biologia,2.88,0.84
136e881b,Otávio,3,2,2025-06-05,1,Português,7.68,0.19
136e881b,Otávio,3,2,2025-06-14,1,História,6.61,0.63
136e881b,Otávio,3,2,2025-06-07,1,Geografia,7.22,0.61
136e881b,Otávio,3,2,2025-06-26,1,Filosofia,1.66,0.28
136e881b,Otávio,3,2,2025-06-13,1,Sociologia,6.49,0.54
136e881b,Otávio,3,2,2025-06-18,1,Inglês,3.63,0.45
136e881b,Otávio,3,3,2025-09-02,1,Matemática,9.29,0.69
136e881b,Otávio,3,3,2025-09-27,1,Física,8.17,0.26
136e881b,Otávio,3,3,2025-09-10,1,Química,4.8,0.92
136e881b,Otávio,3,3,2025-09-06,1,Biologia,7.66,0.4
136e881b,Otávio,3,3,2025-09-25,1,Português,8.43,0.48
136e881b,Otávio,3,3,2025-09-15,1,História,3.68,0.67
136e881b,Otávio,3,3,2025-09-25,1,Geografia,7.91,0.9
136e881b,Otávio,3,3,2025-09-21,1,Filosofia,9.07,0.68
136e881b,Otávio,3,3,2025-09-13,1,Sociologia,2.71,0.13
136e881b,Otávio,3,3,2025-09-24,1,Inglês,4.19,0.57
8a0b02b6,Carlos,3,1,2025-03-05,1,Matemática,2.3,0.95
8a0b02b6,Carlos,3,1,2025-03-15,1,Física,5.41,0.07
8a0b02b6,Carlos,3,1,2025-03-06,1,Química,3.85,0.39
8a0b02b6,Carlos,3,1,2025-03-20,1,Biologia,4.64,0.32
8a0b02b6,Carlos,3,1,2025-03-16,1,Português,1.93,0.81
8a0b02b6,Carlos,3,1,2025-03-08,1,História,4.16,0.69
8a0b02b6,Carlos,3,1,2025-03-12,1,Geografia,5.29,0.48
8a0b02b6,Carlos,3,1,2025-03-21,1,Filosofia,5.43,0.4
8a0b02b6,Carlos,3,1,2025-03-16,1,Sociologia,0.49,0.86
8a0b02b6,Carlos,3,1,2025-03-15,1,Inglês,4.65,0.57
8a0b02b6,Carlos,3,2,2025-06-04,1,Matemática,8.82,0.95
8a0b02b6,Carlos,3,2,2025-06-22,1,Física,9.38,0.05
8a0b02b6,Carlos,3,2,2025-06-04,1,Química,9.44,0.78
8a0b02b6,Carlos,3,2,2025-06-17,1,Biologia,9.56,0.35
8a0b02b6,Carlos,3,2,2025-06-28,1,Português,9.01,0.67
8a0b02b6,Carlos,3,2,2025-06-05,1,História,7.64,0.35
8a0b02b6,Carlos,3,2,2025-06-10,1,Geografia,8.9,0.2
8a0b02b6,Carlos,3,2,2025-06-24,1,Filosofia,5.13,0.72
8a0b02b6,Carlos,3,2,2025-06-02,1,Sociologia,9.29,0.04
8a0b02b6,Carlos,3,2,2025-06-18,1,Inglês,4.02,1.0
8a0b02b6,Carlos,3,3,2025-09-06,1,Matemática,5.0,0.44
8a0b02b6,Carlos,3,3,2025-09-17,1,Física,7.74,0.56
8a0b02b6,Carlos,3,3,2025-09-15,1,Química,5.38,0.89
8a0b02b6,Carlos,3,3,2025-09-11,1,Biologia,9.38,0.05
8a0b02b6,Carlos,3,3,2025-09-01,1,Português,9.92,0.49
8a0b02b6,Carlos,3,3,2025-09-23,1,História,6.28,0.97
8a0b02b6,Carlos,3,3,2025-09-10,1,Geografia,3.81,0.36
8a0b02b6,Carlos,3,3,2025-09-17,1,Filosofia,8.85,0.28
8a0b02b6,Carlos,3,3,2025-09-18,1,Sociologia,8.57,0.8
8a0b02b6,Carlos,3,3,2025-09-01,1,Inglês,1.64,0.08
ba4efb1a,Larissa,3,1,2025-03-24,1,Matemática,7.21,0.56
ba4efb1a,Larissa,3,1,2025-03-20,1,Física,4.93,0.95
ba4efb1a,Larissa,3,1,2025-03-15,1,Química,2.79,0.98
ba4efb1a,Larissa,3,1,2025-03-09,1,Biologia,6.41,0.17
ba4efb1a,Larissa,3,1,2025-03-02,1,Português,7.83,0.72
ba4efb1a,Larissa,3,1,2025-03-24,1,História,8.35,0.3
ba4efb1a,Larissa,3,1,2025-03-08,1,Geografia,3.56,0.63
ba4efb1a,Larissa,3,1,2025-03-27,1,Filosofia,7.52,0.3
ba4efb1a,Larissa,3,1,2025-03-08,1,Sociologia,2.57,0.41
ba4efb1a,Larissa,3,1,2025-03-17,1,Inglês,7.54,0.24
ba4efb1a,Larissa,3,2,2025-06-19,1,Matemática,6.58,0.54
ba4efb1a,Larissa,3,2,2025-06-09,1,Física,4.01,0.18
ba4efb1a,Larissa,3,2,2025-06-25,1,Química,7.75,0.81
ba4efb1a,Larissa,3,2,2025-06-19,1,Biologia,7.95,0.17
ba4efb1a,Larissa,3,2,2025-06-04,1,Português,1.67,0.26
ba4efb1a,Larissa,3,2,2025-06-11,1,História,1.47,0.34
ba4efb1a,Larissa,3,2,2025-06-16,1,Geografia,1.58,0.81
ba4efb1a,Larissa,3,2,2025-06-01,1,Filosofia,4.52,0.78
ba4efb1a,Larissa,3,2,2025-06-06,1,Sociologia,3.11,0.36
ba4efb1a,Larissa,3,2,2025-06-07,1,Inglês,9.46,0.9
ba4efb1a,Larissa,3,3,2025-09-27,1,Matemática,7.23,0.89
ba4efb1a,Larissa,3,3,2025-09-17,1,Física,8.22,0.1
ba4efb1a,Larissa,3,3,2025-09-09,1,Química,3.04,0.79
ba4efb1a,Larissa,3,3,2025-09-23,1,Biologia,5.87,0.84
ba4efb1a,Larissa,3,3,2025-09-26,1,Português,9.84,0.97
ba4efb1a,Larissa,3,3,2025-09-04,1,História,6.35,0.8
ba4efb1a,Larissa,3,3,2025-09-22,1,Geografia,3.51,0.85
ba4efb1a,Larissa,3,3,2025-09-28,1,Filosofia,5.52,0.69
ba4efb1a,Larissa,3,3,2025-09-26,1,Sociologia,6.09,0.11
ba4efb1a,Larissa,3,3,2025-09-23,1,Inglês,7.9,0.58
a17b0504,Otávio,1,1,2025-03-01,2,Matemática,1.09,0.61
a17b0504,Otávio,1,1,2025-03-24,2,Física,8.98,0.81
a17b0504,Otávio,1,1,2025-03-15,2,Química,3.45,0.73
a17b0504,Otávio,1,1,2025-03-03,2,Biologia,8.98,0.17
a17b0504,Otávio,1,1,2025-03-27,2,Português,8.8,0.86
a17b0504,Otávio,1,1,2025-03-22,2,História,4.23,0.92
a17b0504,Otávio,1,1,2025-03-25,2,Geografia,7.48,0.6
a17b0504,Otávio,1,1,2025-03-22,2,Filosofia,3.23,0.14
a17b0504,Otávio,1,1,2025-03-23,2,Sociologia,4.07,0.4
a17b0504,Otávio,1,1,2025-03-04,2,Inglês,7.22,0.92
a17b0504,Otávio,1,2,2025-06-02,2,Matemática,0.44,0.94
a17b0504,Otávio,1,2,2025-06-10,2,Física,7.1,0.11
a17b0504,Otávio,1,2,2025-06-21,2,Química,6.53,0.04
a17b0504,Otávio,1,2,2025-06-08,2,Biologia,9.99,0.74
a17b0504,Otávio,1,2,2025-06-19,2,Português,0.98,0.45
a17b0504,Otávio,1,2,2025-06-17,2,História,5.66,0.19
a17b0504,Otávio,1,2,2025-06-20,2,Geografia,4.7,0.57
a17b0504,Otávio,1,2,2025-06-20,2,Filosofia,6.79,0.32
a17b0504,Otávio,1,2,2025-06-02,2,Sociologia,7.94,0.52
a17b0504,Otávio,1,2,2025-06-25,2,Inglês,2.85,0.63
a17b0504,Otávio,1,3,2025-09-23,2,Matemática,4.08,0.33
a17b0504,Otávio,1,3,2025-09-02,2,Física,3.29,0.66
a17b0504,Otávio,1,3,2025-09-01,2,Química,7.66,0.01
a17b0504,Otávio,1,3,2025-09-17,2,Biologia,7.27,0.25
a17b0504,Otávio,1,3,2025-09-14,2,Português,0.32,0.31
a17b0504,Otávio,1,3,2025-09-24,2,História,6.47,0.17
a17b0504,Otávio,1,3,2025-09-04,2,Geografia,2.01,0.29
a17b0504,Otávio,1,3,2025-09-02,2,Filosofia,5.15,0.01
a17b0504,Otávio,1,3,2025-09-03,2,Sociologia,3.91,0.16
a17b0504,Otávio,1,3,2025-09-06,2,Inglês,8.3,0.38
45193fe8,Helena,1,1,2025-03-08,2,Matemática,8.73,0.75
45193fe8,Helena,1,1,2025-03-08,2,Física,9.6,0.0
45193fe8,Helena,1,1,2025-03-26,2,Química,3.64,0.75
45193fe8,Helena,1,1,2025-03-18,2,Biologia,5.96,0.5
45193fe8,Helena,1,1,2025-03-16,2,Português,2.34,0.33
45193fe8,Helena,1,1,2025-03-17,2,História,0.94,0.59
45193fe8,Helena,1,1,2025-03-02,2,Geografia,9.72,0.48
45193fe8,Helena,1,1,2025-03-08,2,Filosofia,0.89,0.43
45193fe8,Helena,1,1,2025-03-19,2,Sociologia,6.32,0.57
45193fe8,Helena,1,1,2025-03-21,2,Inglês,5.89,0.88
45193fe8,Helena,1,2,2025-06-05,2,Matemática,0.48,0.09
45193fe8,Helena,1,2,2025-06-03,2,Física,7.06,0.33
45193fe8,Helena,1,2,2025-06-15,2,Química,2.49,0.48
45193fe8,Helena,1,2,2025-06-13,2,Biologia,1.5,0.95
45193fe8,Helena,1,2,2025-06-22,2,Português,8.12,0.84
45193fe8,Helena,1,2,2025-06-19,2,História,8.85,0.15
45193fe8,Helena,1,2,2025-06-18,2,Geografia,2.97,0.51
45193fe8,Helena,1,2,2025-06-28,2,Filosofia,6.06,0.71
45193fe8,Helena,1,2,2025-06-08,2,Sociologia,7.95,0.59
45193fe8,Helena,1,2,2025-06-16,2,Inglês,3.21,0.28
45193fe8,Helena,1,3,2025-09-17,2,Matemática,9.36,0.61
45193fe8,Helena,1,3,2025-09-08,2,Física,5.01,0.86
45193fe8,Helena,1,3,2025-09-05,2,Química,6.45,0.53
45193fe8,Helena,1,3,2025-09-19,2,Biologia,4.24,0.78
45193fe8,Helena,1,3,2025-09-19,2,Português,6.57,0.89
45193fe8,Helena,1,3,2025-09-08,2,História,5.19,0.1
45193fe8,Helena,1,3,2025-09-21,2,Geografia,0.03,0.09
45193fe8,Helena,1,3,2025-09-03,2,Filosofia,7.99,0.5
45193fe8,Helena,1,3,2025-09-17,2,Sociologia,7.3,0.63
45193fe8,Helena,1,3,2025-09-24,2,Inglês,6.12,0.45
735da18e,Thiago,1,1,2025-03-17,2,Matemática,5.63,0.28
735da18e,Thiago,1,1,2025-03-26,2,Física,0.68,0.5
735da18e,Thiago,1,1,2025-03-12,2,Química,5.11,0.08
735da18e,Thiago,1,1,2025-03-27,2,Biologia,3.22,0.83
735da18e,Thiago,1,1,2025-03-14,2,Português,2.22,0.79
735da18e,Thiago,1,1,2025-03-23,2,História,1.54,0.29
735da18e,Thiago,1,1,2025-03-07,2,Geografia,9.38,0.59
735da18e,Thiago,1,1,2025-03-02,2,Filosofia,7.12,0.15
735da18e,Thiago,1,1,2025-03-21,2,Sociologia,9.16,0.77
735da18e,Thiago,1,1,2025-03-08,2,Inglês,3.37,0.58
735da18e,Thiago,1,2,2025-06-11,2,Matemática,1.88,0.59
735da18e,Thiago,1,2,2025-06-13,2,Física,1.74,0.07
735da18e,Thiago,1,2,2025-06-18,2,Química,4.02,0.9
735da18e,Thiago,1,2,2025-06-12,2,Biologia,2.85,0.57
735da18e,Thiago,1,2,2025-06-09,2,Português,7.8,0.85
735da18e,Thiago,1,2,2025-06-09,2,História,9.97,0.12
735da18e,Thiago,1,2,2025-06-14,2,Geografia,6.25,0.99
735da18e,Thiago,1,2,2025-06-22,2,Filosofia,4.74,0.37
735da18e,Thiago,1,2,2025-06-09,2,Sociologia,1.85,0.39
735da18e,Thiago,1,2,2025-06-01,2,Inglês,2.91,0.63
735da18e,Thiago,1,3,2025-09-03,2,Matemática,1.49,0.8
735da18e,Thiago,1,3,2025-09-19,2,Física,4.19,0.49
735da18e,Thiago,1,3,2025-09-14,2,Química,4.64,0.16
735da18e,Thiago,1,3,2025-09-23,2,Biologia,6.57,0.29
735da18e,Thiago,1,3,2025-09-10,2,Português,3.28,0.32
735da18e,Thiago,1,3,2025-09-22,2,História,0.04,0.2
735da18e,Thiago,1,3,2025-09-19,2,Geografia,7.14,0.67
735da18e,Thiago,1,3,2025-09-26,2,Filosofia,1.16,0.12
735da18e,Thiago,1,3,2025-09-03,2,Sociologia,9.83,0.05
735da18e,Thiago,1,3,2025-09-14,2,Inglês,5.96,0.25
4b0b4143,Gabriel,1,1,2025-03-27,2,Matemática,6.5,0.59
4b0b4143,Gabriel,1,1,2025-03-06,2,Física,2.46,0.53
4b0b4143,Gabriel,1,1,2025-03-03,2,Química,0.99,0.64
4b0b4143,Gabriel,1,1,2025-03-22,2,Biologia,9.24,0.87
4b0b4143,Gabriel,1,1,2025-03-18,2,Português,4.75,0.26
4b0b4143,Gabriel,1,1,2025-03-28,2,História,7.61,0.54
4b0b4143,Gabriel,1,1,2025-03-06,2,Geografia,2.38,0.97
4b0b4143,Gabriel,1,1,2025-03-09,2,Filosofia,4.69,0.28
4b0b4143,Gabriel,1,1,2025-03-03,2,Sociologia,5.18,0.11
4b0b4143,Gabriel,1,1,2025-03-04,2,Inglês,7.31,0.9
4b0b4143,Gabriel,1,2,2025-06-24,2,Matemática,2.19,0.81
4b0b4143,Gabriel,1,2,2025-06-11,2,Física,1.27,0.81
4b0b4143,Gabriel,1,2,2025-06-25,2,Química,2.98,0.42
4b0b4143,Gabriel,1,2,2025-06-21,2,Biologia,8.78,0.21
4b0b4143,Gabriel,1,2,2025-06-28,2,Português,0.72,0.77
4b0b4143,Gabriel,1,2,2025-06-25,2,História,3.88,0.23
4b0b4143,Gabriel,1,2,2025-06-05,2,Geografia,2.4,0.53
4b0b4143,Gabriel,1,2,2025-06-15,2,Filosofia,3.26,0.74
4b0b4143,Gabriel,1,2,2025-06-20,2,Sociologia,9.58,0.92
4b0b4143,Gabriel,1,2,2025-06-12,2,Inglês,1.2,0.95
4b0b4143,Gabriel,1,3,2025-09-26,2,Matemática,7.08,0.11
4b0b4143,Gabriel,1,3,2025-09-13,2,Física,0.93,0.72
4b0b4143,Gabriel,1,3,2025-09-24,2,Química,4.02,0.76
4b0b4143,Gabriel,1,3,2025-09-17,2,Biologia,2.84,0.19
4b0b4143,Gabriel,1,3,2025-09-06,2,Português,4.68,0.22
4b0b4143,Gabriel,1,3,2025-09-11,2,História,3.35,0.66
4b0b4143,Gabriel,1,3,2025-09-10,2,Geografia,4.42,0.22
4b0b4143,Gabriel,1,3,2025-09-10,2,Filosofia,8.29,0.32
4b0b4143,Gabriel,1,3,2025-09-24,2,Sociologia,3.26,0.6
4b0b4143,Gabriel,1,3,2025-09-11,2,Inglês,7.29,0.7
05db83c4,Otávio,1,1,2025-03-05,2,Matemática,7.44,0.37
05db83c4,Otávio,1,1,2025-03-16,2,Física,7.53,0.88
05db83c4,Otávio,1,1,2025-03-20,2,Química,6.6,0.11
05db83c4,Otávio,1,1,2025-03-04,2,Biologia,0.84,0.4
05db83c4,Otávio,1,1,2025-03-06,2,Português,8.23,0.3
05db83c4,Otávio,1,1,2025-03-01,2,História,8.86,0.54
05db83c4,Otávio,1,1,2025-03-08,2,Geografia,1.92,0.3
05db83c4,Otávio,1,1,2025-03-11,2,Filosofia,9.37,0.17
05db83c4,Otávio,1,1,2025-03-25,2,Sociologia,9.14,0.44
05db83c4,Otávio,1,1,2025-03-22,2,Inglês,4.97,0.86
05db83c4,Otávio,1,2,2025-06-03,2,Matemática,5.82,0.93
05db83c4,Otávio,1,2,2025-06-24,2,Física,1.06,0.64
05db83c4,Otávio,1,2,2025-06-14,2,Química,1.8,0.07
05db83c4,Otávio,1,2,2025-06-06,2,Biologia,6.79,0.59
05db83c4,Otávio,1,2,2025-06-01,2,Português,7.22,0.92
05db83c4,Otávio,1,2,2025-06-23,2,História,0.13,0.1
05db83c4,Otávio,1,2,2025-06-08,2,Geografia,9.84,0.52
05db83c4,Otávio,1,2,2025-06-14,2,Filosofia,9.33,0.6
05db83c4,Otávio,1,2,2025-06-18,2,Sociologia,1.8,0.38
05db83c4,Otávio,1,2,2025-06-14,2,Inglês,4.02,0.96
05db83c4,Otávio,1,3,2025-09-19,2,Matemática,8.03,0.21
05db83c4,Otávio,1,3,2025-09-08,2,Física,9.5,0.08
05db83c4,Otávio,1,3,2025-09-25,2,Química,1.12,0.95
05db83c4,Otávio,1,3,2025-09-17,2,Biologia,1.43,0.75
05db83c4,Otávio,1,3,2025-09-15,2,Português,1.31,0.07
05db83c4,Otávio,1,3,2025-09-26,2,História,6.95,0.03
05db83c4,Otávio,1,3,2025-09-06,2,Geografia,4.1,0.06
05db83c4,Otávio,1,3,2025-09-11,2,Filosofia,8.48,0.68
05db83c4,Otávio,1,3,2025-09-20,2,Sociologia,9.93,0.45
05db83c4,Otávio,1,3,2025-09-22,2,Inglês,7.19,0.32
e18dea18,Otávio,1,1,2025-03-23,2,Matemática,0.94,0.44
e18dea18,Otávio,1,1,2025-03-02,2,Física,1.83,0.27
e18dea18,Otávio,1,1,2025-03-01,2,Química,2.44,0.34
e18dea18,Otávio,1,1,2025-03-23,2,Biologia,9.56,0.96
e18dea18,Otávio,1,1,2025-03-18,2,Português,3.79,0.14
e18dea18,Otávio,1,1,2025-03-21,2,História,6.51,0.16
e18dea18,Otávio,1,1,2025-03-01,2,Geografia,6.52,0.78
e18dea18,Otávio,1,1,2025-03-24,2,Filosofia,0.14,0.66
e18dea18,Otávio,1,1,2025-03-09,2,Sociologia,3.9,1.0
e18dea18,Otávio,1,1,2025-03-02,2,Inglês,1.84,0.25
e18dea18,Otávio,1,2,2025-06-14,2,Matemática,0.81,0.75
e18dea18,Otávio,1,2,2025-06-24,2,Física,3.36,0.08
e18dea18,Otávio,1,2,2025-06-13,2,Química,3.95,0.05
e18dea18,Otávio,1,2,2025-06-04,2,Biologia,7.15,0.74
e18dea18,Otávio,1,2,2025-06-26,2,Português,0.52,0.37
e18dea18,Otávio,1,2,2025-06-06,2,História,6.59,0.56
e18dea18,Otávio,1,2,2025-06-21,2,Geografia,2.56,0.46
e18dea18,Otávio,1,2,2025-06-15,2,Filosofia,0.04,0.75
e18dea18,Otávio,1,2,2025-06-27,2,Sociologia,0.68,0.26
e18dea18,Otávio,1,2,2025-06-16,2,Inglês,0.39,0.04
e18dea18,Otávio,1,3,2025-09-24,2,Matemática,5.0,0.07
e18dea18,Otávio,1,3,2025-09-26,2,Física,0.73,0.95
e18dea18,Otávio,1,3,2025-09-03,2,Química,5.0,0.9
e18dea18,Otávio,1,3,2025-09-17,2,Biologia,0.39,0.49
e18dea18,Otávio,1,3,2025-09-07,2,Português,4.41,0.8
e18dea18,Otávio,1,3,2025-09-27,2,História,4.2,0.28
e18dea18,Otávio,1,3,2025-09-12,2,Geografia,1.31,0.33
e18dea18,Otávio,1,3,2025-09-11,2,Filosofia,4.82,0.42
e18dea18,Otávio,1,3,2025-09-23,2,Sociologia,6.7,0.39
e18dea18,Otávio,1,3,2025-09-02,2,Inglês,6.17,0.92
2a56d990,Helena,1,1,2025-03-16,2,Matemática,1.12,0.67
2a56d990,Helena,1,1,2025-03-10,2,Física,1.37,0.68
2a56d990,Helena,1,1,2025-03-05,2,Química,0.38,0.03
2a56d990,Helena,1,1,2025-03-16,2,Biologia,9.21,0.62
2a56d990,Helena,1,1,2025-03-24,2,Português,1.68,0.29
2a56d990,Helena,1,1,2025-03-01,2,História,8.14,0.69
2a56d990,Helena,1,1,2025-03-02,2,Geografia,3.76,0.94
2a56d990,Helena,1,1,2025-03-28,2,Filosofia,4.14,0.36
2a56d990,Helena,1,1,2025-03-13,2,Sociologia,7.3,0.13
2a56d990,Helena,1,1,2025-03-09,2,Inglês,4.68,0.54
2a56d990,Helena,1,2,2025-06-14,2,Matemática,2.9,0.88
2a56d990,Helena,1,2,2025-06-02,2,Física,4.86,0.92
2a56d990,Helena,1,2,2025-06-10,2,Química,1.13,0.24
2a56d990,Helena,1,2,2025-06-22,2,Biologia,8.53,0.84
2a56d990,Helena,1,2,2025-06-20,2,Português,0.52,0.96
2a56d990,Helena,1,2,2025-06-05,2,História,3.04,0.09
2a56d990,Helena,1,2,2025-06-03,2,Geografia,4.52,0.46
2a56d990,Helena,1,2,2025-06-18,2,Filosofia,7.97,0.05
2a56d990,Helena,1,2,2025-06-13,2,Sociologia,3.54,0.78
2a56d990,Helena,1,2,2025-06-05,2,Inglês,6.21,0.26
2a56d990,Helena,1,3,2025-09-24,2,Matemática,3.41,0.36
2a56d990,Helena,1,3,2025-09-02,2,Física,2.05,0.86
2a56d990,Helena,1,3,2025-09-26,2,Química,8.79,0.25
2a56d990,Helena,1,3,2025-09-03,2,Biologia,4.51,0.43
2a56d990,Helena,1,3,2025-09-14,2,Português,5.39,0.92
2a56d990,Helena,1,3,2025-09-13,2,História,1.39,0.38
2a56d990,Helena,1,3,2025-09-21,2,Geografia,8.89,0.99
2a56d990,Helena,1,3,2025-09-08,2,Filosofia,2.41,0.98
2a56d990,Helena,1,3,2025-09-11,2,Sociologia,8.25,0.4
2a56d990,Helena,1,3,2025-09-22,2,Inglês,2.05,0.59
85b6c642,Carlos,1,1,2025-03-26,2,Matemática,8.37,0.37
85b6c642,Carlos,1,1,2025-03-01,2,Física,4.19,0.89
85b6c642,Carlos,1,1,2025-03-24,2,Química,8.62,0.57
85b6c642,Carlos,1,1,2025-03-23,2,Biologia,5.31,0.98
85b6c642,Carlos,1,1,2025-03-05,2,Português,0.85,0.37
85b6c642,Carlos,1,1,2025-03-15,2,História,9.16,0.2
85b6c642,Carlos,1,1,2025-03-09,2,Geografia,9.42,0.19
85b6c642,Carlos,1,1,2025-03-18,2,Filosofia,2.27,0.82
85b6c642,Carlos,1,1,2025-03-10,2,Sociologia,1.5,0.77
85b6c642,Carlos,1,1,2025-03-15,2,Inglês,1.2,0.97
85b6c642,Carlos,1,2,2025-06-15,2,Matemática,5.13,0.83
85b6c642,Carlos,1,2,2025-06-17,2,Física,0.75,0.89
85b6c642,Carlos,1,2,2025-06-10,2,Química,5.06,0.24
85b6c642,Carlos,1,2,2025-06-17,2,Biologia,2.31,0.63
85b6c642,Carlos,1,2,2025-06-28,2,Português,9.55,0.63
85b6c642,Carlos,1,2,2025-06-27,2,História,1.76,0.09
85b6c642,Carlos,1,2,2025-06-14,2,Geografia,7.0,0.45
85b6c642,Carlos,1,2,2025-06-21,2,Filosofia,3.1,0.57
85b6c642,Carlos,1,2,2025-06-06,2,Sociologia,3.67,0.96
85b6c642,Carlos,1,2,2025-06-24,2,Inglês,9.84,0.82
85b6c642,Carlos,1,3,2025-09-18,2,Matemática,2.18,0.2
85b6c642,Carlos,1,3,2025-09-07,2,Física,6.31,0.7
85b6c642,Carlos,1,3,2025-09-15,2,Química,9.04,0.65
85b6c642,Carlos,1,3,2025-09-04,2,Biologia,5.57,0.02
85b6c642,Carlos,1,3,2025-09-14,2,Português,8.3,0.92
85b6c642,Carlos,1,3,2025-09-12,2,História,5.59,0.99
85b6c642,Carlos,1,3,2025-09-17,2,Geografia,7.63,0.01
85b6c642,Carlos,1,3,2025-09-07,2,Filosofia,5.15,0.18
85b6c642,Carlos,1,3,2025-09-12,2,Sociologia,5.3,0.95
85b6c642,Carlos,1,3,2025-09-11,2,Inglês,6.62,0.07
